ANO_EXERCICIO;COD_REFERENCIA;COD_ESFE;COD_ORUN_O;PRD_TBO0ORUN_1_TIT_CLASSIFICADOR;COD_ORUN_U;PRD_TBO0ORUN_TIT_CLASSIFICADOR;COD_FUNC;PRD_TBO0FUNC_TIT_CLASSIFICADOR;COD_SBFU;PRD_TBO0SBFU_TIT_CLASSIFICADOR;COD_PROG;PRD_TBO0PROG_TIT_CLASSIFICADOR;COD_ACAO;NOM_ACAO;COD_LOCG;NOM_LOCG;COD_BEMS;DES_BEM_SERVICO;COD_UNIDADE_MED;TIT_UNIDADE_MED
2008;831663;20;26000O;Ministério da Educação;26247U;Universidade Federal de Santa Maria;12;Educação;302;Assistência Hospitalar e Ambulatorial;1073;Brasil Universitário;40860000;Funcionamento dos Hospitais de Ensino;40860043;No Estado do Rio Grande do Sul;1058;Unidade mantida;50;unidade
2008;142823;20;26000O;Ministério da Educação;26248U;Universidade Federal Rural de Pernambuco;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810026;No Estado de Pernambuco;0265;Pessoa beneficiada;1;unidade
2008;206235;20;26000O;Ministério da Educação;26249U;Universidade Federal Rural do Rio de Janeiro;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810033;No Estado do Rio de Janeiro;0265;Pessoa beneficiada;1;unidade
2008;831665;20;26000O;Ministério da Educação;26249U;Universidade Federal Rural do Rio de Janeiro;12;Educação;302;Assistência Hospitalar e Ambulatorial;1073;Brasil Universitário;40860000;Funcionamento dos Hospitais de Ensino;40860033;No Estado do Rio de Janeiro;1058;Unidade mantida;50;unidade
2008;206813;20;26000O;Ministério da Educação;26250U;Fundação Universidade Federal de Roraima;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810014;No Estado de Roraima;0265;Pessoa beneficiada;1;unidade
2008;832094;20;26000O;Ministério da Educação;26250U;Fundação Universidade Federal de Roraima;12;Educação;301;Atenção Básica;0750;Apoio Administrativo;20040000;Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes;20040014;No Estado de Roraima;0265;Pessoa beneficiada;1;unidade
2008;831666;20;26000O;Ministério da Educação;26250U;Fundação Universidade Federal de Roraima;12;Educação;302;Assistência Hospitalar e Ambulatorial;1073;Brasil Universitário;40860000;Funcionamento dos Hospitais de Ensino;40860014;No Estado de Roraima;1058;Unidade mantida;50;unidade
2008;835917;20;26000O;Ministério da Educação;26251U;Fundação Universidade Federal do Tocantins;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810017;No Estado de Tocantins;0265;Pessoa beneficiada;1;unidade
2008;835918;20;26000O;Ministério da Educação;26252U;Universidade Federal de Campina Grande;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810025;No Estado da Paraíba;0265;Pessoa beneficiada;1;unidade
2008;142757;20;26000O;Ministério da Educação;26253U;Universidade Federal Rural da Amazônia;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810015;No Estado do Pará                      ;0265;Pessoa beneficiada;1;unidade
2008;206037;20;26000O;Ministério da Educação;26254U;Universidade Federal do Triângulo Mineiro;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810031;No Estado de Minas Gerais;0265;Pessoa beneficiada;1;unidade
2008;831670;20;26000O;Ministério da Educação;26254U;Universidade Federal do Triângulo Mineiro;12;Educação;302;Assistência Hospitalar e Ambulatorial;1073;Brasil Universitário;40860000;Funcionamento dos Hospitais de Ensino;40860031;No Estado de Minas Gerais;1058;Unidade mantida;50;unidade
2008;152659;20;26000O;Ministério da Educação;26255U;Universidade Federal do Vale do Jequitinhonha e Mucuri;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810031;No Estado de Minas Gerais;0265;Pessoa beneficiada;1;unidade
2008;142833;20;26000O;Ministério da Educação;26256U;Centro Federal de Educação Tecnológica Celso Suckow da Fonseca;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810033;No Estado do Rio de Janeiro;0265;Pessoa beneficiada;1;unidade
2008;832100;20;26000O;Ministério da Educação;26256U;Centro Federal de Educação Tecnológica Celso Suckow da Fonseca;12;Educação;301;Atenção Básica;0750;Apoio Administrativo;20040000;Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes;20040033;No Estado do Rio de Janeiro;0265;Pessoa beneficiada;1;unidade
2008;205355;20;26000O;Ministério da Educação;26257U;Centro Federal de Educação Tecnológica de Minas Gerais;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810031;No Estado de Minas Gerais;0265;Pessoa beneficiada;1;unidade
2008;832101;20;26000O;Ministério da Educação;26257U;Centro Federal de Educação Tecnológica de Minas Gerais;12;Educação;301;Atenção Básica;0750;Apoio Administrativo;20040000;Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes;20040031;No Estado de Minas Gerais;0265;Pessoa beneficiada;1;unidade
2008;152583;20;26000O;Ministério da Educação;26258U;Universidade Tecnológica Federal do Paraná;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810041;No Estado do Paraná;0265;Pessoa beneficiada;1;unidade
2008;206591;20;26000O;Ministério da Educação;26260U;Universidade Federal de Alfenas;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810031;No Estado de Minas Gerais;0265;Pessoa beneficiada;1;unidade
2008;832104;20;26000O;Ministério da Educação;26260U;Universidade Federal de Alfenas;12;Educação;301;Atenção Básica;0750;Apoio Administrativo;20040000;Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes;20040031;No Estado de Minas Gerais;0265;Pessoa beneficiada;1;unidade
2008;205709;20;26000O;Ministério da Educação;26261U;Universidade Federal de Itajubá;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810031;No Estado de Minas Gerais;0265;Pessoa beneficiada;1;unidade
2008;206065;20;26000O;Ministério da Educação;26262U;Universidade Federal de São Paulo;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810035;No Estado de São Paulo;0265;Pessoa beneficiada;1;unidade
2008;832106;20;26000O;Ministério da Educação;26262U;Universidade Federal de São Paulo;12;Educação;301;Atenção Básica;0750;Apoio Administrativo;20040000;Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes;20040035;No Estado de São Paulo;0265;Pessoa beneficiada;1;unidade
2008;831674;20;26000O;Ministério da Educação;26262U;Universidade Federal de São Paulo;12;Educação;302;Assistência Hospitalar e Ambulatorial;1073;Brasil Universitário;40860000;Funcionamento dos Hospitais de Ensino;40860035;No Estado de São Paulo;1058;Unidade mantida;50;unidade
2008;152363;20;26000O;Ministério da Educação;26263U;Universidade Federal de Lavras;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810031;No Estado de Minas Gerais;0265;Pessoa beneficiada;1;unidade
2008;832107;20;26000O;Ministério da Educação;26263U;Universidade Federal de Lavras;12;Educação;301;Atenção Básica;0750;Apoio Administrativo;20040000;Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes;20040031;No Estado de Minas Gerais;0265;Pessoa beneficiada;1;unidade
2008;206893;20;26000O;Ministério da Educação;26264U;Universidade Federal Rural do Semi-Árido;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810024;No Estado do Rio Grande do Norte;0265;Pessoa beneficiada;1;unidade
2008;206507;20;26000O;Ministério da Educação;26265U;Centro Federal de Educação Tecnológica do Maranhão;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810021;No Estado do Maranhão;0265;Pessoa beneficiada;1;unidade
2008;207007;20;26000O;Ministério da Educação;26268U;Fundação Universidade Federal de Rondônia;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810011;No Estado de Rondônia;0265;Pessoa beneficiada;1;unidade
2008;832110;20;26000O;Ministério da Educação;26268U;Fundação Universidade Federal de Rondônia;12;Educação;301;Atenção Básica;0750;Apoio Administrativo;20040000;Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes;20040011;No Estado de Rondônia;0265;Pessoa beneficiada;1;unidade
2008;152461;20;26000O;Ministério da Educação;26269U;Fundação Universidade do Rio de Janeiro;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810033;No Estado do Rio de Janeiro;0265;Pessoa beneficiada;1;unidade
2008;831678;20;26000O;Ministério da Educação;26269U;Fundação Universidade do Rio de Janeiro;12;Educação;302;Assistência Hospitalar e Ambulatorial;1073;Brasil Universitário;40860000;Funcionamento dos Hospitais de Ensino;40860033;No Estado do Rio de Janeiro;1058;Unidade mantida;50;unidade
2008;152569;20;26000O;Ministério da Educação;26270U;Fundação Universidade do Amazonas;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810013;No Estado do Amazonas;0265;Pessoa beneficiada;1;unidade
2008;832112;20;26000O;Ministério da Educação;26270U;Fundação Universidade do Amazonas;12;Educação;301;Atenção Básica;0750;Apoio Administrativo;20040000;Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes;20040013;No Estado do Amazonas;0265;Pessoa beneficiada;1;unidade
2008;831679;20;26000O;Ministério da Educação;26270U;Fundação Universidade do Amazonas;12;Educação;302;Assistência Hospitalar e Ambulatorial;1073;Brasil Universitário;40860000;Funcionamento dos Hospitais de Ensino;40860013;No Estado do Amazonas;1058;Unidade mantida;50;unidade
2008;206145;20;26000O;Ministério da Educação;26271U;Fundação Universidade de Brasília;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810053;No Distrito Federal;0265;Pessoa beneficiada;1;unidade
2008;831680;20;26000O;Ministério da Educação;26271U;Fundação Universidade de Brasília;12;Educação;302;Assistência Hospitalar e Ambulatorial;1073;Brasil Universitário;40860000;Funcionamento dos Hospitais de Ensino;40860053;No Distrito Federal;1058;Unidade mantida;50;unidade
2008;205795;20;26000O;Ministério da Educação;26272U;Fundação Universidade Federal do Maranhão;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810021;No Estado do Maranhão;0265;Pessoa beneficiada;1;unidade
2008;831681;20;26000O;Ministério da Educação;26272U;Fundação Universidade Federal do Maranhão;12;Educação;302;Assistência Hospitalar e Ambulatorial;1073;Brasil Universitário;40860000;Funcionamento dos Hospitais de Ensino;40860021;No Estado do Maranhão;1058;Unidade mantida;50;unidade
2008;205353;20;26000O;Ministério da Educação;26273U;Fundação Universidade Federal do Rio Grande - RS;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810043;No Estado do Rio Grande do Sul;0265;Pessoa beneficiada;1;unidade
2008;832115;20;26000O;Ministério da Educação;26273U;Fundação Universidade Federal do Rio Grande - RS;12;Educação;301;Atenção Básica;0750;Apoio Administrativo;20040000;Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes;20040043;No Estado do Rio Grande do Sul;0265;Pessoa beneficiada;1;unidade
2008;142895;20;26000O;Ministério da Educação;26274U;Universidade Federal de Uberlândia;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810031;No Estado de Minas Gerais;0265;Pessoa beneficiada;1;unidade
2008;206005;20;26000O;Ministério da Educação;26275U;Fundação Universidade Federal do Acre;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810012;No Estado do Acre;0265;Pessoa beneficiada;1;unidade
2008;206093;20;26000O;Ministério da Educação;26276U;Fundação Universidade Federal de Mato Grosso;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810051;No Estado do Mato Grosso;0265;Pessoa beneficiada;1;unidade
2008;831685;20;26000O;Ministério da Educação;26276U;Fundação Universidade Federal de Mato Grosso;12;Educação;302;Assistência Hospitalar e Ambulatorial;1073;Brasil Universitário;40860000;Funcionamento dos Hospitais de Ensino;40860051;No Estado do Mato Grosso;1058;Unidade mantida;50;unidade
